Start time,End time,Move Minutes count,Average systolic blood pressure (mmHg),Max systolic blood pressure (mmHg),Min systolic blood pressure (mmHg),Average diastolic blood pressure (mmHg),Max diastolic blood pressure (mmHg),Min diastolic blood pressure (mmHg),Body position,Blood pressure measurement location,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average oxygen saturation (%),Max oxygen saturation (%),Min oxygen saturation (%),Average supplemental oxygen flow rate (L/min),Max supplemental oxygen flow rate (L/min),Min supplemental oxygen flow rate (L/min),Oxygen therapy administration mode,Oxygen saturation system,Oxygen saturation measurement method,Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms)
05:45:00.000-04:00,06:00:00.000-04:00,,,,,,,,,,15.651041711370151,,,,60.107142857142854,63.0,55.0,,,,,96.5035719190325,96.80000305175781,96.19999694824219,0.0,0.0,0.0,,,,,,,,,,,
06:00:00.000-04:00,06:15:00.000-04:00,,,,,,,,,,15.651041711370151,,,,58.464285714285715,62.0,56.0,,,,,97.07856995718821,97.19999694824219,96.5999984741211,0.0,0.0,0.0,,,,,,,,,,,
06:15:00.000-04:00,06:30:00.000-04:00,,,,,,,,,,15.651041711370151,,,,58.892857142857146,61.0,53.0,,,,,96.01071412222727,97.4000015258789,95.30000305175781,0.0,0.0,0.0,,,,,,,,,,,
06:30:00.000-04:00,06:45:00.000-04:00,,,,,,,,,,15.651041711370151,,,,53.357142857142854,56.0,52.0,,,,,97.58571325029646,98.5,97.0999984741211,0.0,0.0,0.0,,,,,,,,,,,
06:45:00.000-04:00,07:00:00.000-04:00,,,,,,,,,,15.651041711370151,,,,56.42857142857143,59.0,53.0,,,,,94.42142868041991,98.80000305175781,90.0999984741211,0.0,0.0,0.0,,,,,,,,,,,
07:00:00.000-04:00,07:15:00.000-04:00,,,,,,,,,,15.651041711370151,,,,58.32142857142857,61.0,56.0,,,,,92.29642868041992,95.9000015258789,90.30000305175781,0.0,0.0,0.0,,,,,,,,,,,
07:15:00.000-04:00,07:30:00.000-04:00,,,,,,,,,,15.651041711370151,,,,57.17857142857143,61.0,55.0,,,,,97.44285774230956,99.5,96.0999984741211,0.0,0.0,0.0,,,,,,,,,,,
07:30:00.000-04:00,07:45:00.000-04:00,,,,,,,,,,15.651041711370151,,,,60.5,72.0,55.0,,,,,99.07142857142857,99.5999984741211,97.5999984741211,0.0,0.0,0.0,,,,,,,,,,,
07:45:00.000-04:00,08:00:00.000-04:00,,,,,,,,,,15.651041711370151,19.90000033378601,,,65.46428571428571,74.0,59.0,,,,,98.39999947181114,99.0,98.0999984741211,0.0,0.0,0.0,,,,0.16864407062530518,0.2898305149401649,0.04745762631044549,28,,,,
08:00:00.000-04:00,08:15:00.000-04:00,,,,,,,,,,15.651041711370151,,,,57.25,60.0,56.0,,,,,97.53928511483329,97.9000015258789,97.0999984741211,0.0,0.0,0.0,,,,,,,,,,,
08:15:00.000-04:00,08:30:00.000-04:00,,,,,,,,,,15.651041711370151,,,,58.42857142857143,61.0,56.0,,,,,97.84999974568684,98.69999694824219,96.5,0.0,0.0,0.0,,,,,,,,,,,
08:30:00.000-04:00,08:45:00.000-04:00,,,,,,,,,,15.651041711370151,,,,67.83333333333333,72.0,66.0,,,,,,,,,,,,,,,,,,,,,
08:45:00.000-04:00,09:00:00.000-04:00,,,,,,,,,,15.651041711370151,2.799999952316284,,,76.5,78.0,75.0,,,,,,,,,,,,,,0.04745762631044549,0.04745762631044549,0.04745762631044549,4,,,,
09:00:00.000-04:00,09:15:00.000-04:00,,,,,,,,,,15.651041711370151,5.599999904632568,,,76.71428571428571,82.0,72.0,,,,,,,,,,,,,,0.09491525262089098,0.09491525262089098,0.09491525262089098,8,,,,
09:15:00.000-04:00,09:30:00.000-04:00,,,,,,,,,,15.651041711370151,6.399999618530273,,,80.60714285714286,85.0,74.0,,,,,,,,,,,,,,0.10847456980559786,0.10847456980559786,0.10847456980559786,9,,,,
09:30:00.000-04:00,09:45:00.000-04:00,,,,,,,,,,15.651041711370151,,,,78.89285714285714,87.0,69.0,,,,,,,,,,,,,,,,,,,,,
09:45:00.000-04:00,10:00:00.000-04:00,,,,,,,,,,15.651041711370151,15.062772425533504,,,79.82142857142857,86.0,74.0,,,,,,,,,,,,,,0.2018123046564761,0.320573760238928,0.08305084907402427,22,,,,
10:00:00.000-04:00,10:15:00.000-04:00,2,,,,,,,,,15.651041711370151,66.14114564284768,,,77.5,90.0,71.0,,,,,,,,,,,,,,0.5550847295987404,0.6033898046461202,0.5067796545513605,116,,,,
10:15:00.000-04:00,10:30:00.000-04:00,1,128.0,128.0,128.0,75.0,75.0,75.0,,,15.651041711370151,80.39327866959047,,,76.57142857142857,88.0,66.0,,,,,,,,,,,,,,0.22527126844713494,0.42203389183949613,0.09661017434071686,130,64.0,64.0,64.0,
10:30:00.000-04:00,10:45:00.000-04:00,,,,,,,,,,15.651041711370151,,,,68.75,77.0,64.0,,,,,,,,,,,,,,,,,,,,,
10:45:00.000-04:00,11:00:00.000-04:00,,,,,,,,,,15.651041711370151,,,,62.357142857142854,78.0,58.0,,,,,,,,,,,,,,,,,,,,,
11:00:00.000-04:00,11:15:00.000-04:00,,,,,,,,,,15.651041711370151,,,,61.57142857142857,65.0,58.0,,,,,,,,,,,,,,,,,,,,,
11:15:00.000-04:00,11:30:00.000-04:00,11,,,,,,,,,36.84518500273488,414.57868871004604,1.0,1,77.24015748031496,93.0,68.0,,,,,,,,,,,,,,0.4908590437310907,1.0881355414956302,0.10847456980559786,170,,,,502000
11:30:00.000-04:00,11:45:00.000-04:00,12,,,,,,,,,35.48176534558826,576.0652953216133,,,79.65873959571938,88.0,62.0,,,,,,,,,,,,,,0.7623297131668916,1.5345201126251196,0.2406779628689006,223,,,,471000
11:45:00.000-04:00,12:00:00.000-04:00,4,130.0,130.0,130.0,77.0,77.0,77.0,,,15.536458536982536,148.0382681785138,,,79.82142857142857,93.0,62.0,,,,,,,,,,,,,,0.26440700532236244,0.893220351914228,0.07118643744517181,209,,,,
12:00:00.000-04:00,12:15:00.000-04:00,1,,,,,,,,,15.536458536982536,76.09999990463257,,,75.5,81.0,68.0,,,,,,,,,,,,,,0.20926150196112386,0.3983050847457627,0.035593218722585904,115,,,,
12:15:00.000-04:00,12:30:00.000-04:00,9,,,,,,,,,37.107316868711074,160.19999933242798,2.0,2,70.37793952967525,79.0,63.0,,,,,,,,,,,,,,0.35944309823449533,0.7254237805382681,0.09661017434071686,24,,,,584142
12:30:00.000-04:00,12:45:00.000-04:00,8,,,,,,,,,22.675352877307276,207.26172201077992,4.0,4,92.33988095238095,118.0,72.0,,,,,,,,,,,,,,0.30597693208312704,0.7507582554991828,0.07118643744517181,89,,,,454000
12:45:00.000-04:00,13:00:00.000-04:00,,,,,,,,,,,6.399999618530273,,,73.42857142857143,79.0,68.0,,,,,,,,,,,,,,0.10847456980559786,0.10847456980559786,0.10847456980559786,9,,,,
13:00:00.000-04:00,13:15:00.000-04:00,,,,,,,,,,,,,,79.5,85.0,74.0,,,,,,,,,,,,,,,,,,,,,
13:15:00.000-04:00,13:30:00.000-04:00,1,,,,,,,,,,49.59999895095825,,,84.5,91.0,75.0,,,,,,,,,,,,,,0.24237287515974315,0.4457626989332296,0.08305084907402427,70,,,,
13:30:00.000-04:00,13:45:00.000-04:00,,,,,,,,,,,,,,70.42857142857143,81.0,65.0,,,,,,,,,,,,,,,,,,,,,
13:45:00.000-04:00,14:00:00.000-04:00,,,,,,,,,,,,,,65.42857142857143,68.0,64.0,,,,,,,,,,,,,,,,,,,,,
14:00:00.000-04:00,14:15:00.000-04:00,,,,,,,,,,,,,,64.25,67.0,62.0,,,,,,,,,,,,,,,,,,,,,
14:15:00.000-04:00,14:30:00.000-04:00,,,,,,,,,,,,,,66.32142857142857,71.0,63.0,,,,,,,,,,,,,,,,,,,,,
14:30:00.000-04:00,14:45:00.000-04:00,2,,,,,,,,,,72.30729015076949,,,78.82142857142857,86.0,75.0,,,,,,,,,,,,,,0.1628130326470924,0.4830508474576271,0.08305084907402427,115,,,,
14:45:00.000-04:00,15:00:00.000-04:00,,,,,,,,,,,17.69999933242798,,,70.35714285714286,73.0,67.0,,,,,,,,,,,,,,0.14999999434261,0.17966100725076967,0.1203389814344503,43,,,,
15:00:00.000-04:00,15:15:00.000-04:00,10,,,,,,,,,,541.1117166163688,2.0,2,94.35714285714286,105.0,75.0,,,,,,,,,,,,,,0.6722505646788507,1.3067796351545948,0.26440676996263407,756,,,,
15:15:00.000-04:00,15:30:00.000-04:00,,,,,,,,,,,15.499999523162842,,,74.28571428571429,79.0,69.0,,,,,,,,,,,,,,0.13135592816239697,0.17966100725076967,0.08305084907402427,40,,,,
15:30:00.000-04:00,15:45:00.000-04:00,,,,,,,,,,,15.599999904632568,,,71.25,77.0,65.0,,,,,,,,,,,,,,0.1322033890223099,0.16779660370390295,0.09661017434071686,34,,,,
15:45:00.000-04:00,16:00:00.000-04:00,,,,,,,,,,,29.09999990463257,,,77.78571428571429,90.0,63.0,,,,,,,,,,,,,,0.15167240155781408,0.34204486406514983,0.09661017434071686,50,,,,
16:00:00.000-04:00,16:15:00.000-04:00,,,,,,,,,,,,,,67.60714285714286,74.0,63.0,,,,,,,,,,,,,,,,,,,,,
16:15:00.000-04:00,16:30:00.000-04:00,,,,,,,,,,,,,,67.5,70.0,65.0,,,,,,,,,,,,,,,,,,,,,
16:30:00.000-04:00,16:45:00.000-04:00,,,,,,,,,,,,,,66.92857142857143,74.0,62.0,,,,,,,,,,,,,,,,,,,,,
16:45:00.000-04:00,17:00:00.000-04:00,,,,,,,,,,,,,,67.64285714285714,74.0,64.0,,,,,,,,,,,,,,,,,,,,,
17:00:00.000-04:00,17:15:00.000-04:00,,,,,,,,,,,19.09999942779541,,,72.78571428571429,89.0,65.0,,,,,,,,,,,,,,0.16186440193046958,0.26440676996263407,0.059322033898305086,27,,,,
17:15:00.000-04:00,17:30:00.000-04:00,1,,,,,,,,,,62.600000858306885,,,80.71428571428571,88.0,77.0,,,,,,,,,,,,,,0.30444915718951465,0.4101695044566009,0.09661017434071686,89,,,,
17:30:00.000-04:00,17:45:00.000-04:00,1,,,,,,,,,,50.50000190734863,,,75.57142857142857,82.0,66.0,,,,,,,,,,,,,,0.4279661178588867,0.6881356320138705,0.16779660370390295,85,,,,
17:45:00.000-04:00,18:00:00.000-04:00,,,,,,,,,,,42.59999942779541,,,69.71428571428571,75.0,64.0,,,,,,,,,,,,,,0.22853106967473438,0.3135593220338983,0.16779660370390295,60,,,,
18:00:00.000-04:00,18:15:00.000-04:00,,,,,,,,,,,24.100000083446503,,,74.60714285714286,83.0,65.0,,,,,,,,,,,,,,0.07605932450900643,0.13220338498131703,0.011864406577611373,34,,,,
18:15:00.000-04:00,18:30:00.000-04:00,,,,,,,,,,,,,,62.357142857142854,68.0,60.0,,,,,,,,,,,,,,,,,,,,,
18:30:00.000-04:00,18:45:00.000-04:00,1,,,,,,,,,,24.473198683940954,,,71.92857142857143,79.0,62.0,,,,,,,,,,,,,,0.2517525945024969,0.32057377425173367,0.09661017434071686,34,,,,
18:45:00.000-04:00,19:00:00.000-04:00,1,,,,,,,,,,52.50000047683716,,,76.89285714285714,80.0,73.0,,,,,,,,,,,,,,0.24661017156975032,0.4101695044566009,0.08305084907402427,74,,,,
19:00:00.000-04:00,19:15:00.000-04:00,,,,,,,,,,,,,,73.92857142857143,80.0,69.0,,,,,,,,,,,,,,,,,,,,,
19:15:00.000-04:00,19:30:00.000-04:00,1,,,,,,,,,,27.26403498877729,,,69.17857142857143,78.0,64.0,,,,,,,,,,,,,,0.32057376645953173,0.32057376645953173,0.32057376645953173,46,,,,
19:30:00.000-04:00,19:45:00.000-04:00,,,,,,,,,,,6.399999618530273,,,75.14285714285714,79.0,72.0,,,,,,,,,,,,,,0.10847456980559786,0.10847456980559786,0.10847456980559786,15,,,,
19:45:00.000-04:00,20:00:00.000-04:00,,,,,,,,,,,,,,66.28571428571429,73.0,62.0,,,,,,,,,,,,,,,,,,,,,
20:00:00.000-04:00,20:15:00.000-04:00,,,,,,,,,,,,,,62.714285714285715,66.0,61.0,,,,,,,,,,,,,,,,,,,,,
20:15:00.000-04:00,20:30:00.000-04:00,,,,,,,,,,,,,,72.35714285714286,87.0,62.0,,,,,,,,,,,,,,,,,,,,,
20:30:00.000-04:00,20:45:00.000-04:00,,,,,,,,,,,15.59999942779541,,,71.85714285714286,78.0,66.0,,,,,,,,,,,,,,0.26440676996263407,0.26440676996263407,0.26440676996263407,22,,,,
20:45:00.000-04:00,21:00:00.000-04:00,,,,,,,,,,,,,,68.46428571428571,74.0,64.0,,,,,,,,,,,,,,,,,,,,,
21:00:00.000-04:00,21:15:00.000-04:00,,,,,,,,,,,29.79999876022339,,,68.42857142857143,75.0,63.0,,,,,,,,,,,,,,0.1881355852538102,0.26440676996263407,0.10847456980559786,42,,,,
21:15:00.000-04:00,21:30:00.000-04:00,,,,,,,,,,,3.5,,,70.92857142857143,73.0,69.0,,,,,,,,,,,,,,0.059322033898305086,0.059322033898305086,0.059322033898305086,5,,,,
21:30:00.000-04:00,21:45:00.000-04:00,,,,,,,,,,,,,,67.28571428571429,70.0,64.0,,,,,,,,,,,,,,,,,,,,,
21:45:00.000-04:00,22:00:00.000-04:00,,,,,,,,,,,,,,67.53571428571429,70.0,65.0,,,,,,,,,,,,,,,,,,,,,
22:00:00.000-04:00,22:15:00.000-04:00,,,,,,,,,,,,,,68.17857142857143,71.0,64.0,,,,,,,,,,,,,,,,,,,,,
22:15:00.000-04:00,22:30:00.000-04:00,,,,,,,,,,,4.199999809265137,,,70.10714285714286,76.0,67.0,,,,,,,,,,,,,,0.07118643744517181,0.07118643744517181,0.07118643744517181,6,,,,
22:30:00.000-04:00,22:45:00.000-04:00,,,,,,,,,,,,,,66.28571428571429,72.0,60.0,,,,,,,,,,,,,,,,,,,,,
22:45:00.000-04:00,23:00:00.000-04:00,,,,,,,,,,,,,,69.17857142857143,79.0,63.0,,,,,94.25,94.5999984741211,93.9000015258789,0.0,0.0,0.0,,,,,,,,,,,
23:00:00.000-04:00,23:15:00.000-04:00,,,,,,,,,,,,,,58.82142857142857,65.0,57.0,,,,,96.38571330479213,96.69999694824219,95.30000305175781,0.0,0.0,0.0,,,,,,,,,,,
23:15:00.000-04:00,23:30:00.000-04:00,,,,,,,,,,,,,,63.857142857142854,65.0,63.0,,,,,96.03214372907367,96.5,95.80000305175781,0.0,0.0,0.0,,,,,,,,,,,
23:30:00.000-04:00,23:45:00.000-04:00,,,,,,,,,,,,,,67.25,69.0,64.0,,,,,95.61071341378349,95.80000305175781,95.5,0.0,0.0,0.0,,,,,,,,,,,
23:45:00.000-04:00,00:00:00.000-04:00,,,,,,,,,,,,,,68.5,70.0,67.0,,,,,95.4000015258789,95.4000015258789,95.4000015258789,0.0,0.0,0.0,,,,,,,,,,,
